ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
11603,AW00011603,geoffrey16@adventure-works.com,41,"0-1 Miles","Partial College",Clerical,M,0,S,1,0,0,25001-50000,"United Kingdom",1
20817,AW00020817,geoffrey17@adventure-works.com,40,"0-1 Miles","Partial College",Manual,M,0,S,1,0,0,0-25000,Australia,1
14288,AW00014288,christina5@adventure-works.com,52,"0-1 Miles","Graduate Degree",Management,F,0,S,3,1,0,"greater than 100000",Southwest,1
18398,AW00018398,geoffrey18@adventure-works.com,56,"5-10 Miles",Bachelors,Management,M,1,S,3,3,1,"greater than 100000",Southwest,1
25198,AW00025198,michelle8@adventure-works.com,64,"5-10 Miles","Partial High School","Skilled Manual",F,1,M,2,0,2,50001-75000,Southwest,1
21000,AW00021000,geoffrey19@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,0-25000,Australia,1
25502,AW00025502,carmen5@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
24811,AW00024811,trinity6@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,1,2,2,25001-50000,Southwest,1
16363,AW00016363,melanie32@adventure-works.com,63,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Canada,1
19725,AW00019725,alexandria30@adventure-works.com,66,"5-10 Miles","Partial College",Professional,F,0,M,2,0,3,25001-50000,Southwest,1
15567,AW00015567,carmen10@adventure-works.com,59,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,4,75001-100000,Canada,1
18928,AW00018928,carmen12@adventure-works.com,63,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,2,75001-100000,Australia,1
14940,AW00014940,carmen14@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,0,M,0,0,0,25001-50000,Germany,1
18827,AW00018827,carmen15@adventure-works.com,56,"5-10 Miles","Partial College",Professional,F,1,S,3,4,5,75001-100000,Northwest,1
29473,AW00029473,carmen16@adventure-works.com,58,"2-5 Miles","Partial College",Manual,F,0,S,0,1,1,0-25000,"United Kingdom",1
22594,AW00022594,gabriella5@adventure-works.com,57,"0-1 Miles",Bachelors,Clerical,F,0,M,0,0,3,25001-50000,"United Kingdom",1
19280,AW00019280,darrell2@adventure-works.com,60,"0-1 Miles","Partial College",Manual,M,1,M,1,0,2,0-25000,France,1
24632,AW00024632,catherine7@adventure-works.com,78,"1-2 Miles",Bachelors,Management,F,0,S,2,0,3,50001-75000,Northwest,1
11592,AW00011592,darrell9@adventure-works.com,40,"2-5 Miles","High School",Manual,M,0,S,1,0,0,0-25000,France,1
15503,AW00015503,caitlin6@adventure-works.com,51,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,1,2,2,25001-50000,Northwest,1
13093,AW00013093,michelle9@adventure-works.com,61,"1-2 Miles","Partial High School","Skilled Manual",F,0,S,2,0,2,75001-100000,Northwest,1
21946,AW00021946,michele1@adventure-works.com,49,"1-2 Miles",Bachelors,Professional,F,1,M,0,0,2,75001-100000,Australia,1
18881,AW00018881,kimberly11@adventure-works.com,77,"10+ Miles","Graduate Degree",Management,F,1,M,2,0,5,50001-75000,Northwest,1
16237,AW00016237,erin12@adventure-works.com,61,"1-2 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Northwest,1
17546,AW00017546,melanie33@adventure-works.com,56,"0-1 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Southwest,1
26027,AW00026027,michele6@adventure-works.com,48,"1-2 Miles","Graduate Degree",Management,F,0,S,1,0,1,"greater than 100000",Australia,1
17209,AW00017209,jacqueline32@adventure-works.com,65,"2-5 Miles","Partial College",Professional,F,0,M,1,2,4,75001-100000,Germany,1
26884,AW00026884,paige31@adventure-works.com,42,"0-1 Miles","Partial College",Clerical,F,0,S,1,0,0,25001-50000,Germany,1
23107,AW00023107,michele8@adventure-works.com,63,"5-10 Miles","Partial College","Skilled Manual",F,1,M,2,0,2,50001-75000,Australia,1
14171,AW00014171,michele9@adventure-works.com,74,"2-5 Miles","Partial College",Professional,F,0,S,2,0,5,75001-100000,Germany,1
18999,AW00018999,mackenzie7@adventure-works.com,71,"2-5 Miles",Bachelors,Management,F,0,M,3,0,5,50001-75000,Northwest,1
21225,AW00021225,michele11@adventure-works.com,60,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,2,75001-100000,Australia,1
14380,AW00014380,kaylee6@adventure-works.com,74,"1-2 Miles",Bachelors,Management,F,1,M,2,0,5,50001-75000,Northwest,1
21660,AW00021660,allison7@adventure-works.com,55,"2-5 Miles","Graduate Degree",Professional,F,1,M,0,2,3,50001-75000,Southwest,1
24787,AW00024787,andrea9@adventure-works.com,47,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Northwest,1
17120,AW00017120,michele14@adventure-works.com,52,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,50001-75000,Northeast,1
13078,AW00013078,michele15@adventure-works.com,62,"5-10 Miles","High School","Skilled Manual",F,1,S,2,0,2,50001-75000,Australia,1
24966,AW00024966,jade6@adventure-works.com,71,"2-5 Miles",Bachelors,Management,F,0,S,1,1,2,50001-75000,Northwest,1
27901,AW00027901,mariah33@adventure-works.com,59,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,3,25001-50000,"United Kingdom",1
18508,AW00018508,michele16@adventure-works.com,61,"5-10 Miles","Partial College",Professional,F,1,S,0,2,3,50001-75000,Southwest,1
26567,AW00026567,michele18@adventure-works.com,63,"1-2 Miles","Partial College","Skilled Manual",F,0,S,2,0,2,75001-100000,Australia,1
19526,AW00019526,angela35@adventure-works.com,51,"2-5 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Canada,1
11056,AW00011056,michele19@adventure-works.com,65,"5-10 Miles","Partial College","Skilled Manual",F,1,M,2,0,3,25001-50000,Australia,1
15041,AW00015041,michele20@adventure-works.com,41,"2-5 Miles","High School",Manual,F,1,M,0,1,1,0-25000,Australia,1
20073,AW00020073,melissa30@adventure-works.com,52,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,0,50001-75000,Northwest,1
15183,AW00015183,michele22@adventure-works.com,61,"5-10 Miles","High School",Professional,F,0,S,2,0,2,50001-75000,Australia,1
16521,AW00016521,tonya0@adventure-works.com,39,"2-5 Miles","High School",Manual,F,0,S,0,1,1,0-25000,Australia,1
18930,AW00018930,katelyn8@adventure-works.com,63,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,75001-100000,Australia,1
21342,AW00021342,tonya3@adventure-works.com,79,"1-2 Miles","Graduate Degree",Management,F,0,M,2,0,5,50001-75000,Southwest,1
20917,AW00020917,tonya4@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
12442,AW00012442,allison8@adventure-works.com,61,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Southwest,1
14879,AW00014879,andrea10@adventure-works.com,51,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,50001-75000,Southwest,1
22934,AW00022934,tonya7@adventure-works.com,55,"5-10 Miles",Bachelors,Professional,F,1,M,1,0,1,50001-75000,Australia,1
16812,AW00016812,alexa7@adventure-works.com,67,"2-5 Miles","Partial College",Professional,F,1,M,2,1,2,50001-75000,Southwest,1
23057,AW00023057,caitlin7@adventure-works.com,64,"1-2 Miles","Partial High School","Skilled Manual",F,0,M,2,0,2,50001-75000,Canada,1
13527,AW00013527,tonya12@adventure-works.com,41,"0-1 Miles","Partial College",Manual,F,1,M,0,0,0,0-25000,Australia,1
11705,AW00011705,brooke9@adventure-works.com,50,"2-5 Miles","Graduate Degree",Professional,F,1,S,0,2,2,50001-75000,Southwest,1
11263,AW00011263,trinity9@adventure-works.com,54,"2-5 Miles","Partial College",Professional,F,1,M,3,5,5,75001-100000,Northwest,1
11992,AW00011992,tonya14@adventure-works.com,57,"5-10 Miles","Partial College","Skilled Manual",F,1,S,1,0,1,50001-75000,Australia,1
18366,AW00018366,alexandria31@adventure-works.com,40,"1-2 Miles","Partial College","Skilled Manual",F,0,M,2,0,0,50001-75000,Southwest,1
25243,AW00025243,tonya17@adventure-works.com,60,"1-2 Miles",Bachelors,Management,F,1,S,2,0,4,75001-100000,Australia,1
16430,AW00016430,franklin34@adventure-works.com,53,"0-1 Miles","Partial College",Clerical,M,1,S,1,2,2,25001-50000,France,1
24847,AW00024847,tonya18@adventure-works.com,74,"0-1 Miles",Bachelors,Management,F,1,M,3,4,3,"greater than 100000","United Kingdom",1
18080,AW00018080,paige33@adventure-works.com,70,"2-5 Miles",Bachelors,Management,F,1,M,3,0,5,50001-75000,Southwest,1
11132,AW00011132,melissa31@adventure-works.com,37,"5-10 Miles","High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Canada,1
28713,AW00028713,franklin35@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,0,25001-50000,France,1
23344,AW00023344,sharon11@adventure-works.com,60,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,50001-75000,Australia,1
13122,AW00013122,catherine9@adventure-works.com,53,"1-2 Miles",Bachelors,Professional,F,1,M,1,0,0,75001-100000,Australia,1
20660,AW00020660,christina8@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,1,50001-75000,Northwest,1
13542,AW00013542,sharon14@adventure-works.com,60,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,Germany,1
17891,AW00017891,sharon15@adventure-works.com,62,"0-1 Miles","Partial College",Manual,F,1,M,1,0,2,0-25000,France,1
25294,AW00025294,sharon16@adventure-works.com,46,"0-1 Miles","Partial High School",Management,F,1,S,4,5,0,"greater than 100000",Australia,1
24211,AW00024211,sharon17@adventure-works.com,49,"0-1 Miles","Graduate Degree","Skilled Manual",F,0,S,0,0,0,50001-75000,"United Kingdom",1
26930,AW00026930,sharon18@adventure-works.com,57,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,4,25001-50000,Germany,1
25607,AW00025607,sharon21@adventure-works.com,65,"0-1 Miles","Partial College",Manual,F,0,S,1,0,2,0-25000,France,1
13351,AW00013351,mariah35@adventure-works.com,74,"1-2 Miles",Bachelors,Management,F,1,S,2,0,4,50001-75000,Northwest,1
18482,AW00018482,sharon22@adventure-works.com,63,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,75001-100000,Australia,1
20225,AW00020225,sharon23@adventure-works.com,51,"0-1 Miles",Bachelors,Professional,F,1,S,0,0,0,75001-100000,Australia,1
20061,AW00020061,sharon24@adventure-works.com,47,"2-5 Miles","High School",Manual,F,0,S,1,0,0,25001-50000,France,1
22246,AW00022246,jacqueline34@adventure-works.com,49,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,2,2,25001-50000,Southwest,1
24673,AW00024673,paige34@adventure-works.com,68,"1-2 Miles","Partial College",Professional,F,1,M,2,1,4,50001-75000,Southwest,1
24345,AW00024345,riley30@adventure-works.com,51,"0-1 Miles","Graduate Degree",Professional,F,0,S,1,0,0,50001-75000,Northwest,1
19557,AW00019557,bridget1@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,S,1,2,2,50001-75000,Australia,1
20437,AW00020437,gabriella9@adventure-works.com,43,"1-2 Miles","Partial College","Skilled Manual",F,0,S,2,0,0,50001-75000,Southwest,1
26622,AW00026622,jan9@adventure-works.com,51,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Northwest,1
19174,AW00019174,katelyn10@adventure-works.com,44,"2-5 Miles","High School",Manual,F,0,S,1,0,0,25001-50000,France,1
17730,AW00017730,bridget5@adventure-works.com,40,"2-5 Miles","Partial College",Manual,F,1,S,1,0,0,0-25000,Australia,1
19503,AW00019503,bridget7@adventure-works.com,56,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,France,1
15802,AW00015802,bridget9@adventure-works.com,55,"0-1 Miles",Bachelors,Professional,F,0,S,2,0,0,50001-75000,Australia,1
11400,AW00011400,franklin38@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,0,25001-50000,"United Kingdom",1
13548,AW00013548,bridget13@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,Germany,1
20787,AW00020787,bridget14@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,0,25001-50000,Northwest,1
17792,AW00017792,bridget15@adventure-works.com,50,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
27440,AW00027440,trinity11@adventure-works.com,66,"2-5 Miles","Partial High School","Skilled Manual",F,0,S,2,1,2,50001-75000,Northwest,1
19433,AW00019433,bridget16@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
18362,AW00018362,erin16@adventure-works.com,39,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,0,25001-50000,Canada,1
21604,AW00021604,melanie37@adventure-works.com,51,"2-5 Miles",Bachelors,Professional,F,0,S,1,0,0,25001-50000,Southwest,1
12846,AW00012846,bridget18@adventure-works.com,54,"0-1 Miles","Partial College",Clerical,F,1,S,2,2,2,25001-50000,Germany,1
17542,AW00017542,bridget19@adventure-works.com,56,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,1,50001-75000,Southwest,1
16762,AW00016762,franklin39@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,0,25001-50000,Northwest,1
19446,AW00019446,bridget20@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,France,1
26134,AW00026134,bridget21@adventure-works.com,51,"1-2 Miles",Bachelors,Professional,F,1,M,0,3,3,75001-100000,Australia,1
19285,AW00019285,jacqueline35@adventure-works.com,58,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,3,25001-50000,Germany,1
11459,AW00011459,tasha1@adventure-works.com,46,"10+ Miles",Bachelors,Professional,F,0,S,3,0,0,75001-100000,Australia,1
21130,AW00021130,mackenzie10@adventure-works.com,42,"1-2 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,"United Kingdom",1
14603,AW00014603,sara13@adventure-works.com,53,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,2,3,3,75001-100000,Southwest,1
20258,AW00020258,katelyn11@adventure-works.com,55,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,50001-75000,Australia,1
20249,AW00020249,tasha8@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",F,1,S,1,0,1,50001-75000,Australia,1
15192,AW00015192,tasha11@adventure-works.com,58,"0-1 Miles","Graduate Degree",Management,F,0,S,3,1,0,"greater than 100000",Australia,1
19771,AW00019771,tasha12@adventure-works.com,66,"1-2 Miles","High School","Skilled Manual",F,0,M,2,0,3,25001-50000,Australia,1
20302,AW00020302,tasha14@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,0,S,3,0,1,"greater than 100000",Southwest,1
15827,AW00015827,danielle14@adventure-works.com,39,"0-1 Miles","High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Northwest,1
15073,AW00015073,tasha16@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,Germany,1
24301,AW00024301,tasha18@adventure-works.com,61,"5-10 Miles","High School","Skilled Manual",F,1,S,2,0,2,50001-75000,Australia,1
16445,AW00016445,caitlin10@adventure-works.com,56,"2-5 Miles","Partial College",Clerical,F,1,S,1,0,1,25001-50000,"United Kingdom",1
18487,AW00018487,tasha19@adventure-works.com,62,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,50001-75000,Australia,1
13007,AW00013007,brooke11@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,F,0,S,1,2,2,50001-75000,Australia,1
12052,AW00012052,makayla11@adventure-works.com,51,"1-2 Miles",Bachelors,Management,F,0,S,2,1,0,"greater than 100000",Southwest,1
19099,AW00019099,sheena1@adventure-works.com,45,"10+ Miles","Partial High School",Professional,F,1,M,4,5,0,"greater than 100000",Australia,1
13536,AW00013536,arianna34@adventure-works.com,59,"1-2 Miles","High School",Manual,F,0,S,1,1,1,0-25000,France,1
12226,AW00012226,faith31@adventure-works.com,61,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,0-25000,Germany,1
12142,AW00012142,gabriella11@adventure-works.com,53,"2-5 Miles",Bachelors,Management,F,1,S,4,1,4,75001-100000,Northwest,1
18399,AW00018399,sara14@adventure-works.com,56,"5-10 Miles","Partial College",Professional,F,1,S,4,3,1,"greater than 100000",Southwest,1
21197,AW00021197,sheena10@adventure-works.com,57,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,1,50001-75000,Australia,1
21047,AW00021047,sheena11@adventure-works.com,50,"0-1 Miles","Partial College",Manual,F,0,S,0,1,1,0-25000,Germany,1
24466,AW00024466,alexa11@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,1
16308,AW00016308,sheena14@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
19146,AW00019146,mariah38@adventure-works.com,53,"0-1 Miles","Graduate Degree",Professional,F,0,S,1,0,0,50001-75000,Southwest,1
12833,AW00012833,sheena18@adventure-works.com,54,"0-1 Miles","High School",Manual,F,1,S,1,3,3,0-25000,Germany,1
18213,AW00018213,sheena20@adventure-works.com,47,"10+ Miles","High School",Management,F,1,S,3,5,0,75001-100000,Australia,1
26530,AW00026530,riley33@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,F,0,M,0,0,5,50001-75000,Northwest,1
13203,AW00013203,bailey11@adventure-works.com,74,"1-2 Miles",Bachelors,Management,F,1,S,2,0,4,50001-75000,Northwest,1
23776,AW00023776,cristina6@adventure-works.com,48,"1-2 Miles","Partial College",Clerical,F,1,S,0,2,2,25001-50000,Germany,1
25417,AW00025417,savannah13@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,1,2,2,25001-50000,Southwest,1
14041,AW00014041,danielle16@adventure-works.com,61,"5-10 Miles","Partial High School","Skilled Manual",F,1,S,2,0,2,75001-100000,Canada,1
15927,AW00015927,gilbert5@adventure-works.com,61,"5-10 Miles","High School",Professional,M,1,S,4,4,3,"greater than 100000",Germany,1
17917,AW00017917,cristina12@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,F,1,S,0,0,0,0-25000,Australia,1
19792,AW00019792,cristina15@adventure-works.com,61,"1-2 Miles","High School",Professional,F,0,S,2,0,2,50001-75000,Australia,1
12284,AW00012284,cristina17@adventure-works.com,49,"0-1 Miles",Bachelors,Clerical,F,0,M,0,0,0,25001-50000,"United Kingdom",1
25506,AW00025506,cristina18@adventure-works.com,40,"0-1 Miles","Partial College",Clerical,F,1,M,1,5,5,25001-50000,"United Kingdom",1
13401,AW00013401,erin18@adventure-works.com,66,"10+ Miles","High School",Professional,F,1,S,2,1,3,50001-75000,Southwest,1
17861,AW00017861,melanie40@adventure-works.com,58,"2-5 Miles","High School","Skilled Manual",F,1,S,2,2,4,25001-50000,Canada,1
25127,AW00025127,priscilla1@adventure-works.com,52,"1-2 Miles",Bachelors,Professional,F,0,S,0,0,2,75001-100000,Australia,1
12479,AW00012479,priscilla3@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,2,1,1,25001-50000,Germany,1
17107,AW00017107,priscilla6@adventure-works.com,47,"1-2 Miles","Partial High School",Manual,F,0,S,2,0,0,0-25000,Germany,1
15399,AW00015399,mackenzie13@adventure-works.com,64,"5-10 Miles","Partial High School","Skilled Manual",F,1,S,2,0,2,75001-100000,Southwest,1
12926,AW00012926,sara16@adventure-works.com,52,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,4,50001-75000,Southwest,1
15928,AW00015928,priscilla10@adventure-works.com,62,"5-10 Miles","High School",Professional,F,1,S,4,4,3,"greater than 100000",Germany,1
28828,AW00028828,andrea16@adventure-works.com,45,"2-5 Miles","Graduate Degree",Professional,F,1,S,0,0,2,50001-75000,Southwest,1
19298,AW00019298,priscilla11@adventure-works.com,49,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,25001-50000,Germany,1
18276,AW00018276,alexa13@adventure-works.com,56,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,1,50001-75000,Australia,1
18907,AW00018907,priscilla15@adventure-works.com,66,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,3,25001-50000,Australia,1
12619,AW00012619,priscilla16@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
